timeStamp (N),DateTime (S),altitude (N),latitude (N),longitude (N),readings (M),vehicleId (S)
1.56628E+12,8/20/2019 11:51,355,33.97811299,71.44614631,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""53C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },    ""ENGINE_LOAD"" : { ""S"" : ""100.0%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1240RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:17:51"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-21.1%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""14.90g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""3.9%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""28km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""58.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""45.9%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:52,347,33.98183845,71.44654881,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""50C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""69.4%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1557RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:18:37"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-21.9%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""14.68g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.8%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""51km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""25.9%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""48.6%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:52,339,33.9839363,71.44784352,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""49C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },    ""ENGINE_LOAD"" : { ""S"" : ""99.6%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1519RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:18:57"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""9.18g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""2.3%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""49km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""19.6%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""49.4%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:52,337,33.98439698,71.44856745,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""50C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""53.3%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1595RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:19:04"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""9.43g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-0.8%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""THROTTLE_POS"" : { ""S"" : ""22.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""49.4%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:53,337,33.98705614,71.45176783,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""47C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""82.4%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""2023RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:19:31"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-22.7%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""15.68g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-1.6%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""THROTTLE_POS"" : { ""S"" : ""24.3%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""55.7%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:53,340,33.98875578,71.45343567,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""48C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""60.8%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1985RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:19:44"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-24.2%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""10.90g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.0%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""60km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""21.6%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""70.2%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:54,335,33.99464083,71.45820338,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""46C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""87C"" },    ""ENGINE_LOAD"" : { ""S"" : ""100.0%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1848RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:20:46"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-21.1%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""21.53g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-5.5%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""44km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""38.4%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""51.8%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:55,332,33.99660774,71.46190977,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""48C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""61.6%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""818RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:21:46"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""3.67g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-1.6%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""THROTTLE_POS"" : { ""S"" : ""17.3%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""54.9%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:55,332,33.99665582,71.46219229,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""49C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""51.0%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""846RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:21:59"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""3.84g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-0.8%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""6km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""17.3%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""54.5%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:56,333,33.99682561,71.46325454,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""51C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },    ""ENGINE_LOAD"" : { ""S"" : ""55.3%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""837RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:22:40"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-22.7%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""6.59g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-6.2%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""15km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""22.7%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""63.9%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:56,334,33.99694454,71.46372982,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""52C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""61.6%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""809RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:23:07"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-22.7%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.35g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.8%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""5km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""50.6%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:56,332,33.99696331,71.46378627,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""52C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },    ""ENGINE_LOAD"" : { ""S"" : ""51.0%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""889RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:23:14"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.46g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""4.7%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""54.9%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
